group 01685, 1 videos, 18688 frames, use time 1.810533 seconds
group 01686, 1 videos, 70044 frames, use time 7.881836 seconds
group 01687, 2 videos, 9112 frames, use time 2.006131 seconds
group 01688, 1 videos, 78657 frames, use time 15.083471 seconds
group 01689, 1 videos, 37728 frames, use time 4.049327 seconds
group 01690, 1 videos, 47508 frames, use time 5.090142 seconds
group 01691, 1 videos, 17931 frames, use time 5.616243 seconds
group 01692, 1 videos, 168395 frames, use time 20.945989 seconds
group 01693, 1 videos, 1014229 frames, use time 345.883662 seconds
group 01694, 1 videos, 119237 frames, use time 14.688896 seconds
group 01695, 2 videos, 30966 frames, use time 6.918885 seconds
group 01696, 5 videos, 39291 frames, use time 4.487167 seconds
group 01697, 2 videos, 22720 frames, use time 5.342735 seconds
group 01698, 1 videos, 25956 frames, use time 2.620161 seconds
group 01699, 7 videos, 37999 frames, use time 5.339675 seconds
group 01700, 1 videos, 66201 frames, use time 7.185352 seconds
group 01701, 1 videos, 30027 frames, use time 3.099081 seconds
group 01702, 1 videos, 73889 frames, use time 8.803796 seconds
group 01703, 1 videos, 5121 frames, use time 0.638183 seconds
group 01704, 1 videos, 65933 frames, use time 22.085316 seconds
group 01705, 1 videos, 11091 frames, use time 2.545599 seconds
group 01706, 2 videos, 50278 frames, use time 8.955494 seconds
group 01707, 4 videos, 71680 frames, use time 18.434712 seconds
group 01708, 1 videos, 17382 frames, use time 3.117045 seconds
group 01709, 1 videos, 5534 frames, use time 1.373100 seconds
group 01710, 5 videos, 4560 frames, use time 0.731448 seconds
group 01711, 1 videos, 315 frames, use time 0.094532 seconds
group 01712, 1 videos, 3070 frames, use time 0.201895 seconds
group 01713, 3 videos, 84849 frames, use time 13.209106 seconds
group 01714, 1 videos, 41620 frames, use time 8.736939 seconds
group 01715, 1 videos, 242207 frames, use time 33.933598 seconds
group 01716, 3 videos, 8337 frames, use time 2.487343 seconds
group 01717, 1 videos, 50156 frames, use time 5.276217 seconds
group 01718, 1 videos, 106287 frames, use time 12.905956 seconds
group 01719, 4 videos, 1106 frames, use time 0.355596 seconds
group 01720, 1 videos, 112901 frames, use time 14.337443 seconds
group 01721, 4 videos, 64046 frames, use time 8.689418 seconds
group 01722, 11 videos, 69354 frames, use time 7.751762 seconds
group 01723, 2 videos, 38825 frames, use time 3.436667 seconds
group 01724, 1 videos, 67244 frames, use time 7.616955 seconds
group 01725, 5 videos, 47509 frames, use time 7.240457 seconds
group 01726, 1 videos, 10225 frames, use time 0.922824 seconds
group 01727, 1 videos, 6970 frames, use time 0.688350 seconds
group 01728, 1 videos, 55272 frames, use time 5.976080 seconds
group 01729, 1 videos, 3523 frames, use time 0.395216 seconds
group 01730, 1 videos, 3177 frames, use time 0.367723 seconds
group 01731, 1 videos, 88478 frames, use time 10.727537 seconds
group 01732, 8 videos, 35491 frames, use time 3.857496 seconds
group 01733, 1 videos, 1526 frames, use time 0.262910 seconds
group 01734, 1 videos, 21907 frames, use time 2.404428 seconds
group 01735, 1 videos, 12111 frames, use time 2.234303 seconds
group 01736, 6 videos, 113997 frames, use time 29.622315 seconds
group 01737, 9 videos, 28560 frames, use time 3.157331 seconds
group 01738, 1 videos, 142392 frames, use time 21.401874 seconds
group 01739, 16 videos, 20141 frames, use time 2.684073 seconds
group 01740, 1 videos, 2310 frames, use time 0.347156 seconds
group 01741, 1 videos, 1600 frames, use time 0.119021 seconds
group 01742, 3 videos, 40300 frames, use time 7.117149 seconds
group 01743, 2 videos, 24477 frames, use time 4.168739 seconds
group 01744, 1 videos, 128556 frames, use time 16.161410 seconds
group 01745, 1 videos, 133511 frames, use time 16.795213 seconds
group 01746, 1 videos, 100626 frames, use time 10.433815 seconds
group 01747, 2 videos, 46640 frames, use time 7.500521 seconds
group 01748, 1 videos, 220156 frames, use time 27.695349 seconds
group 01749, 0 videos, 0 frames, use time 0.039410 seconds
group 01750, 2 videos, 120799 frames, use time 11.695237 seconds
group 01751, 1 videos, 859 frames, use time 0.172982 seconds
group 01752, 1 videos, 133916 frames, use time 17.943312 seconds
group 01753, 4 videos, 55497 frames, use time 6.533949 seconds
group 01754, 3 videos, 12142 frames, use time 2.460333 seconds
group 01755, 1 videos, 1812 frames, use time 0.298013 seconds
group 01756, 1 videos, 27851 frames, use time 2.809311 seconds
group 01757, 2 videos, 5128 frames, use time 0.908461 seconds
group 01758, 1 videos, 54571 frames, use time 5.765998 seconds
group 01759, 1 videos, 4771 frames, use time 0.750535 seconds
group 01760, 2 videos, 24299 frames, use time 3.574041 seconds
group 01761, 2 videos, 75120 frames, use time 15.268126 seconds
group 01762, 3 videos, 37732 frames, use time 5.276277 seconds
group 01763, 1 videos, 155654 frames, use time 17.202216 seconds
group 01764, 1 videos, 956 frames, use time 0.219949 seconds
group 01765, 1 videos, 48603 frames, use time 4.633051 seconds
group 01766, 1 videos, 434 frames, use time 0.176925 seconds
group 01767, 1 videos, 77956 frames, use time 8.339616 seconds
group 01768, 1 videos, 6634 frames, use time 0.590478 seconds
group 01769, 1 videos, 55512 frames, use time 5.771462 seconds
group 01770, 2 videos, 12197 frames, use time 2.049817 seconds
group 01771, 1 videos, 110652 frames, use time 13.388825 seconds
group 01772, 1 videos, 4813 frames, use time 0.666294 seconds
group 01773, 7 videos, 8162 frames, use time 1.587933 seconds
group 01774, 1 videos, 164414 frames, use time 22.127885 seconds
group 01775, 2 videos, 15326 frames, use time 2.778262 seconds
group 01776, 1 videos, 141917 frames, use time 17.855366 seconds
group 01777, 4 videos, 59813 frames, use time 11.611306 seconds
group 01778, 1 videos, 37758 frames, use time 6.692126 seconds
group 01779, 1 videos, 6054 frames, use time 0.935049 seconds
group 01780, 1 videos, 17561 frames, use time 1.599684 seconds
group 01781, 0 videos, 0 frames, use time 0.082712 seconds
group 01782, 1 videos, 93365 frames, use time 16.975788 seconds
group 01783, 1 videos, 33776 frames, use time 5.536072 seconds
group 01784, 1 videos, 110270 frames, use time 13.466130 seconds
group 01785, 4 videos, 10577 frames, use time 1.429707 seconds
group 01786, 1 videos, 1529 frames, use time 0.301683 seconds
group 01787, 1 videos, 32541 frames, use time 10.933933 seconds
group 01788, 1 videos, 1011 frames, use time 0.195447 seconds
group 01789, 1 videos, 10429 frames, use time 0.966620 seconds
group 01790, 5 videos, 93835 frames, use time 21.051528 seconds
group 01791, 1 videos, 2995 frames, use time 0.292584 seconds
group 01792, 4 videos, 50262 frames, use time 12.389283 seconds
group 01793, 1 videos, 88965 frames, use time 10.073194 seconds
group 01794, 1 videos, 4422 frames, use time 0.956668 seconds
group 01795, 1 videos, 7899 frames, use time 1.218650 seconds
group 01796, 1 videos, 9826 frames, use time 0.942372 seconds
group 01797, 1 videos, 1781 frames, use time 0.183592 seconds
group 01798, 1 videos, 3821 frames, use time 0.345068 seconds
group 01799, 1 videos, 143788 frames, use time 18.068849 seconds
group 01800, 1 videos, 151696 frames, use time 19.931402 seconds
group 01801, 1 videos, 126764 frames, use time 14.630455 seconds
group 01802, 1 videos, 105958 frames, use time 18.879196 seconds
group 01803, 6 videos, 73198 frames, use time 9.039367 seconds
group 01804, 1 videos, 47958 frames, use time 4.927066 seconds
group 01805, 2 videos, 25501 frames, use time 5.963195 seconds
group 01806, 2 videos, 2515 frames, use time 0.388109 seconds
group 01807, 1 videos, 168121 frames, use time 22.567845 seconds
group 01808, 0 videos, 0 frames, use time 0.027553 seconds
group 01809, 1 videos, 106535 frames, use time 12.607048 seconds
group 01810, 1 videos, 17261 frames, use time 2.680176 seconds
group 01811, 2 videos, 11884 frames, use time 2.007943 seconds
group 01812, 12 videos, 83033 frames, use time 13.624116 seconds
group 01813, 2 videos, 77650 frames, use time 22.079201 seconds
group 01814, 1 videos, 79209 frames, use time 9.387012 seconds
group 01815, 3 videos, 65242 frames, use time 19.066561 seconds
group 01816, 6 videos, 5730 frames, use time 1.090695 seconds
group 01817, 3 videos, 2959 frames, use time 0.630525 seconds
group 01818, 1 videos, 39493 frames, use time 3.952669 seconds
group 01819, 1 videos, 14768 frames, use time 1.810020 seconds
group 01820, 9 videos, 43250 frames, use time 6.335984 seconds
group 01821, 1 videos, 65376 frames, use time 7.605248 seconds
group 01822, 3 videos, 40712 frames, use time 7.609703 seconds
group 01823, 2 videos, 43525 frames, use time 10.145860 seconds
group 01824, 1 videos, 83707 frames, use time 14.795535 seconds
group 01825, 1 videos, 132886 frames, use time 15.477684 seconds
group 01826, 1 videos, 34275 frames, use time 10.408250 seconds
group 01827, 1 videos, 6093 frames, use time 0.611599 seconds
group 01828, 1 videos, 516508 frames, use time 162.968207 seconds
group 01829, 2 videos, 26122 frames, use time 3.213850 seconds
group 01830, 6 videos, 40006 frames, use time 7.146672 seconds
group 01831, 2 videos, 6938 frames, use time 1.974087 seconds
group 01832, 8 videos, 71836 frames, use time 12.443989 seconds
group 01833, 3 videos, 1094 frames, use time 0.372139 seconds
group 01834, 1 videos, 92743 frames, use time 10.884053 seconds
group 01835, 7 videos, 6384 frames, use time 1.434597 seconds
group 01836, 2 videos, 89704 frames, use time 13.970398 seconds
group 01837, 1 videos, 60664 frames, use time 6.475983 seconds
group 01838, 7 videos, 22405 frames, use time 3.504921 seconds
group 01839, 6 videos, 33679 frames, use time 4.900712 seconds
group 01840, 1 videos, 977 frames, use time 0.165335 seconds
group 01841, 1 videos, 251427 frames, use time 39.170033 seconds
group 01842, 1 videos, 3128 frames, use time 0.252269 seconds
group 01843, 1 videos, 20307 frames, use time 2.244053 seconds
group 01844, 3 videos, 64400 frames, use time 11.526404 seconds
group 01845, 5 videos, 93683 frames, use time 10.783200 seconds
group 01846, 1 videos, 12212 frames, use time 1.869542 seconds
group 01847, 1 videos, 262452 frames, use time 39.138236 seconds
group 01848, 1 videos, 2801 frames, use time 0.315615 seconds
group 01849, 1 videos, 253933 frames, use time 50.023305 seconds
group 01850, 1 videos, 90773 frames, use time 10.856406 seconds
group 01851, 1 videos, 40913 frames, use time 4.282860 seconds
group 01852, 1 videos, 4714 frames, use time 0.549511 seconds
group 01853, 1 videos, 69710 frames, use time 21.178564 seconds
group 01854, 2 videos, 33137 frames, use time 7.685981 seconds
group 01855, 1 videos, 30273 frames, use time 4.224465 seconds
group 01856, 2 videos, 44537 frames, use time 4.969250 seconds
group 01857, 1 videos, 4761 frames, use time 1.097277 seconds
group 01858, 1 videos, 16084 frames, use time 2.916425 seconds
group 01859, 1 videos, 252467 frames, use time 31.593084 seconds
group 01860, 1 videos, 52470 frames, use time 5.398912 seconds
group 01861, 1 videos, 37466 frames, use time 6.742596 seconds
group 01862, 1 videos, 766 frames, use time 0.108566 seconds
group 01863, 21 videos, 85124 frames, use time 9.306082 seconds
group 01864, 1 videos, 29708 frames, use time 6.292970 seconds
group 01865, 1 videos, 11805 frames, use time 1.184302 seconds
group 01866, 1 videos, 68751 frames, use time 13.861906 seconds
group 01867, 2 videos, 2660 frames, use time 0.480005 seconds
group 01868, 1 videos, 23490 frames, use time 3.545922 seconds
group 01869, 1 videos, 26082 frames, use time 2.638548 seconds
group 01870, 1 videos, 6012 frames, use time 0.547093 seconds
group 01871, 4 videos, 21911 frames, use time 5.806303 seconds
group 01872, 1 videos, 82374 frames, use time 9.597055 seconds
group 01873, 3 videos, 18019 frames, use time 2.317604 seconds
group 01874, 6 videos, 35982 frames, use time 4.695494 seconds
group 01875, 1 videos, 138918 frames, use time 16.790767 seconds
group 01876, 1 videos, 411 frames, use time 0.069328 seconds
group 01877, 1 videos, 1963 frames, use time 0.193545 seconds
group 01878, 1 videos, 3697 frames, use time 0.444770 seconds
group 01879, 1 videos, 10796 frames, use time 1.128802 seconds
group 01880, 0 videos, 0 frames, use time 0.036706 seconds
group 01881, 14 videos, 26638 frames, use time 2.160775 seconds
group 01882, 1 videos, 84049 frames, use time 8.542069 seconds
group 01883, 5 videos, 120763 frames, use time 12.265166 seconds
group 01884, 1 videos, 70458 frames, use time 8.129282 seconds
group 01885, 1 videos, 54846 frames, use time 5.543888 seconds
group 01886, 3 videos, 23595 frames, use time 2.906540 seconds
group 01887, 1 videos, 189304 frames, use time 28.114607 seconds
group 01888, 3 videos, 62997 frames, use time 5.842059 seconds
group 01889, 1 videos, 29818 frames, use time 2.922055 seconds
group 01890, 1 videos, 91405 frames, use time 9.687603 seconds
group 01891, 1 videos, 1066 frames, use time 0.212122 seconds
group 01892, 1 videos, 4509 frames, use time 0.411867 seconds
group 01893, 1 videos, 6817 frames, use time 0.596463 seconds
group 01894, 1 videos, 107942 frames, use time 19.954324 seconds
group 01895, 1 videos, 2083 frames, use time 0.301310 seconds
group 01896, 1 videos, 1698 frames, use time 0.152547 seconds
group 01897, 3 videos, 67384 frames, use time 11.376380 seconds
group 01898, 2 videos, 138607 frames, use time 14.328773 seconds
group 01899, 1 videos, 172481 frames, use time 27.952586 seconds
group 01900, 1 videos, 1734 frames, use time 0.305895 seconds
group 01901, 1 videos, 131226 frames, use time 16.410410 seconds
group 01902, 11 videos, 94079 frames, use time 13.286260 seconds
group 01903, 1 videos, 25710 frames, use time 2.523106 seconds
group 01904, 1 videos, 43269 frames, use time 4.381517 seconds
group 01905, 2 videos, 22522 frames, use time 5.898899 seconds
group 01906, 1 videos, 155958 frames, use time 20.345667 seconds
group 01907, 3 videos, 6361 frames, use time 1.696815 seconds
group 01908, 1 videos, 42867 frames, use time 4.107041 seconds
group 01909, 1 videos, 20314 frames, use time 2.078640 seconds
group 01910, 1 videos, 22889 frames, use time 2.035608 seconds
group 01911, 1 videos, 134046 frames, use time 23.339626 seconds
group 01912, 1 videos, 3526 frames, use time 0.714813 seconds
group 01913, 1 videos, 15163 frames, use time 1.337391 seconds
group 01914, 1 videos, 1364 frames, use time 0.197103 seconds
group 01915, 1 videos, 14388 frames, use time 2.037515 seconds
group 01916, 1 videos, 9453 frames, use time 0.922468 seconds
group 01917, 1 videos, 51021 frames, use time 7.256144 seconds
group 01918, 1 videos, 22128 frames, use time 1.766197 seconds
group 01919, 1 videos, 88356 frames, use time 12.825322 seconds
group 01920, 1 videos, 13040 frames, use time 3.925908 seconds
group 01921, 4 videos, 128770 frames, use time 18.581132 seconds
group 01922, 4 videos, 6115 frames, use time 0.918231 seconds
group 01923, 1 videos, 111938 frames, use time 15.013354 seconds
group 01924, 1 videos, 34021 frames, use time 11.236920 seconds
group 01925, 1 videos, 705 frames, use time 0.145221 seconds
group 01926, 3 videos, 135719 frames, use time 23.681925 seconds
group 01927, 2 videos, 9093 frames, use time 1.277127 seconds
group 01928, 1 videos, 59806 frames, use time 12.280996 seconds
group 01929, 1 videos, 91177 frames, use time 12.726138 seconds
group 01930, 1 videos, 109235 frames, use time 14.602550 seconds
